"","Grado","Sexo","Edad","Autoconsciencia","Eficacia","Persistencia","ApoyoEscuela","CoherenciaFam","Compañerismo","RegulaciónEmo","Empatía","ControlConducta","Optimismo","Entusiasmo","Gratitud"
"671",1,1,13,2.66666666666667,1.66666666666667,3,2.66666666666667,3,3.33333333333333,3.33333333333333,3,3.33333333333333,3.66666666666667,2.66666666666667,3
"672",1,2,13,2,3.33333333333333,1.66666666666667,3.33333333333333,3,3.66666666666667,2.66666666666667,3,1.66666666666667,2.66666666666667,2,2
"673",1,1,14,2.66666666666667,4,2.33333333333333,3.33333333333333,4,3,3,2.33333333333333,2.33333333333333,3,3.66666666666667,4
"674",1,1,13,3.33333333333333,2.66666666666667,2,3.66666666666667,3.66666666666667,4,3,2.66666666666667,2.33333333333333,4,5,5
"675",1,1,13,2.66666666666667,3.66666666666667,2.33333333333333,2.66666666666667,3.66666666666667,3,2.33333333333333,3.66666666666667,1.66666666666667,4,3.33333333333333,4
"676",1,1,13,3.66666666666667,3.33333333333333,3.66666666666667,3.66666666666667,3.33333333333333,3.33333333333333,3.66666666666667,3.33333333333333,3.33333333333333,4,4.66666666666667,4.33333333333333
"677",1,2,13,3.66666666666667,3.66666666666667,3.66666666666667,3.66666666666667,3.66666666666667,3,3.33333333333333,3.66666666666667,3.33333333333333,3.66666666666667,3.33333333333333,2.66666666666667
"678",1,2,13,3.33333333333333,3.66666666666667,3.33333333333333,3.66666666666667,4,3.66666666666667,4,3.66666666666667,2.66666666666667,4,4.33333333333333,3.66666666666667
"679",1,1,13,3,3.5,3.66666666666667,2.66666666666667,4,3.33333333333333,3,1.66666666666667,3.66666666666667,3.66666666666667,4,4
"680",1,2,13,3.33333333333333,2.66666666666667,3.33333333333333,3.33333333333333,1.66666666666667,3,2.66666666666667,4,2.66666666666667,3,2,2.33333333333333
"681",1,2,14,2.66666666666667,3.66666666666667,3.66666666666667,3,3,1.66666666666667,2.66666666666667,4,2.33333333333333,4,4,3.66666666666667
"682",1,2,14,2.66666666666667,2.33333333333333,3.66666666666667,4,2.33333333333333,2.33333333333333,2.33333333333333,3,2.33333333333333,1.66666666666667,2.66666666666667,3
"683",1,2,14,2.66666666666667,3,2,3.33333333333333,3.33333333333333,2.66666666666667,2,3.33333333333333,2,4,4.33333333333333,3.66666666666667
"684",1,2,13,2.66666666666667,3,3.33333333333333,3.33333333333333,4,3.66666666666667,3.33333333333333,3.33333333333333,3.33333333333333,3.66666666666667,4.5,3.66666666666667
"685",1,2,13,2,3.66666666666667,2.66666666666667,3,2.33333333333333,4,3,3,2.33333333333333,2.66666666666667,4.33333333333333,3.66666666666667
"686",1,2,13,3.33333333333333,2.33333333333333,2.66666666666667,2.33333333333333,3.33333333333333,2.33333333333333,2.66666666666667,3.33333333333333,2.33333333333333,3.66666666666667,3,2.33333333333333
"687",1,2,13,2.66666666666667,3,2.33333333333333,3.33333333333333,3.66666666666667,4,2.66666666666667,3,2.66666666666667,4,5,4.33333333333333
"688",2,2,15,3.33333333333333,1.66666666666667,2,4,3.5,4,3,4,2,2,1,3.66666666666667
"689",2,2,14,3.33333333333333,2.66666666666667,1.66666666666667,4,3.66666666666667,4,3,4,2,2,1,3.66666666666667
"690",1,2,14,3,3.33333333333333,2.33333333333333,3.33333333333333,3.66666666666667,3.66666666666667,3,3.33333333333333,3.33333333333333,3.33333333333333,3.66666666666667,4
"691",3,1,15,3.66666666666667,3.66666666666667,2.33333333333333,2.33333333333333,4,4,3.66666666666667,3.66666666666667,3,4,3.66666666666667,2.66666666666667
"692",1,2,14,3.66666666666667,3.33333333333333,2.66666666666667,4,4,4,3.33333333333333,3.33333333333333,3,3.66666666666667,4.66666666666667,3.66666666666667
"693",3,1,14,2.66666666666667,2.66666666666667,2,3.33333333333333,2,2.66666666666667,3.33333333333333,2.66666666666667,2.33333333333333,3,2.66666666666667,2.33333333333333
"694",3,1,16,2.33333333333333,3.66666666666667,2.66666666666667,3.33333333333333,4,4,3.66666666666667,3,3,4,3.66666666666667,4.33333333333333
"695",3,1,15,3,2.66666666666667,2,2.66666666666667,3.66666666666667,2.33333333333333,3,2,3,3,3,3
"696",3,1,15,3.66666666666667,3.66666666666667,2.66666666666667,4,3.66666666666667,3.66666666666667,3.66666666666667,2.66666666666667,3,3.33333333333333,3.33333333333333,4
"697",3,2,15,3.66666666666667,3.66666666666667,3,2.66666666666667,4,4,4,4,3.33333333333333,4,4.66666666666667,4.66666666666667
"698",3,1,15,3.33333333333333,3.66666666666667,2.33333333333333,3,3.66666666666667,2.33333333333333,3.66666666666667,3,3.33333333333333,3.33333333333333,3,3
"699",3,1,15,4,3.33333333333333,1.33333333333333,1.33333333333333,2.33333333333333,1.66666666666667,3,2.66666666666667,3,3.33333333333333,5,3.66666666666667
"700",3,1,16,4,3.66666666666667,3.66666666666667,3.66666666666667,3.33333333333333,2,3.66666666666667,4,3,3.33333333333333,4,4
"701",3,1,15,2.66666666666667,3.33333333333333,2.66666666666667,3,4,3,3.33333333333333,3,3.33333333333333,4,4.66666666666667,4.33333333333333
"702",3,1,15,3,2.66666666666667,1.66666666666667,2.33333333333333,3,2.33333333333333,3,3,2.33333333333333,3,3,3
"703",3,1,15,3,3.66666666666667,2,4,3.66666666666667,4,3,3.66666666666667,3.33333333333333,4,4.33333333333333,4.33333333333333
"704",3,1,15,3.66666666666667,3.33333333333333,2.66666666666667,2.66666666666667,4,4,2.66666666666667,3,2.66666666666667,4,4,4
"705",3,1,15,3,2,3,3.33333333333333,2,4,3.33333333333333,4,3,1,3,2.66666666666667
"706",3,2,15,3.66666666666667,3.66666666666667,2.66666666666667,4,4,4,4,3.66666666666667,3.33333333333333,4,4,5
"707",3,2,16,3.66666666666667,3.33333333333333,2.33333333333333,3,4,4,2.66666666666667,3.33333333333333,3,3.66666666666667,4,4
"708",3,2,16,2.5,3,2.66666666666667,3.66666666666667,3.66666666666667,4,3.33333333333333,3.33333333333333,2.66666666666667,4,3.5,4
"709",3,1,15,3.66666666666667,4,3,3.33333333333333,3.66666666666667,3,3,3,3,3,4,3.66666666666667
"710",3,1,15,3.33333333333333,3.33333333333333,3.66666666666667,4,4,4,4,3.66666666666667,4,3.66666666666667,4,3.33333333333333
"711",3,2,15,3.33333333333333,3.33333333333333,2.33333333333333,3.33333333333333,4,3,3.33333333333333,3.33333333333333,3.33333333333333,4,3.66666666666667,4
"712",3,2,15,2.66666666666667,3.66666666666667,2.33333333333333,2.66666666666667,4,4,2.66666666666667,3.33333333333333,3.33333333333333,3.66666666666667,2,2.33333333333333
"713",3,2,16,3.66666666666667,3.66666666666667,3.66666666666667,4,3.33333333333333,4,2.66666666666667,3.33333333333333,3,4,4,4
"714",3,2,16,3,2.33333333333333,2.66666666666667,2.66666666666667,3,4,3.33333333333333,3,2.66666666666667,2.66666666666667,2.33333333333333,2
"715",3,1,16,4,3,1.33333333333333,2.66666666666667,3,2.66666666666667,3.66666666666667,3.33333333333333,2,3,1,2
"716",3,2,15,3,3,2,3,4,4,3,3,3,3.33333333333333,3.66666666666667,3.66666666666667
"717",3,1,16,4,3,3,3.66666666666667,4,3.33333333333333,4,4,3.33333333333333,4,4,3.66666666666667
"718",3,1,15,2.66666666666667,3.66666666666667,1.66666666666667,1,1.66666666666667,4,3.33333333333333,4,2.66666666666667,4,4,2.66666666666667
"719",3,2,16,3,3,1.66666666666667,4,3.33333333333333,4,3.33333333333333,4,3,3.33333333333333,4.33333333333333,5
"720",3,2,16,3.33333333333333,3.5,3,3.33333333333333,3,3.66666666666667,3,3,3.66666666666667,3,3,3.33333333333333
"721",3,1,15,4,4,3.66666666666667,3.66666666666667,3.5,4,4,4,3.66666666666667,4,4.66666666666667,4.5
"722",3,1,15,3.33333333333333,3.66666666666667,3.33333333333333,3.33333333333333,3.66666666666667,3.66666666666667,3.33333333333333,3.33333333333333,3.66666666666667,3.66666666666667,5,5
"723",3,1,15,3,3.33333333333333,2,2.33333333333333,3.33333333333333,4,3.33333333333333,3,2.66666666666667,3.66666666666667,5,4
"724",3,1,15,3.66666666666667,3.33333333333333,3,4,2.33333333333333,4,3,3,2,4,4.66666666666667,3.33333333333333
"725",2,1,15,3.33333333333333,4,3.33333333333333,2,3,1,2.66666666666667,3.33333333333333,3,2.33333333333333,3,3.33333333333333
"726",2,1,15,2,3,2,3,2,3.33333333333333,2.33333333333333,2.33333333333333,3,1.66666666666667,3,3.33333333333333
"727",2,2,14,2.66666666666667,3.66666666666667,3.33333333333333,3,3.66666666666667,3.66666666666667,3.33333333333333,2.66666666666667,2.66666666666667,3.33333333333333,3.33333333333333,4
"728",2,2,14,3.5,2.33333333333333,2.5,2,3.33333333333333,3.66666666666667,3.33333333333333,2.33333333333333,3.66666666666667,3.33333333333333,4,3
"729",2,1,15,3,3.33333333333333,2.66666666666667,3.66666666666667,4,3.33333333333333,3.66666666666667,3,3.33333333333333,3.66666666666667,3.66666666666667,3.66666666666667
"730",2,2,14,2.33333333333333,3.66666666666667,2,3,3.66666666666667,2.33333333333333,3.33333333333333,3.66666666666667,2.33333333333333,3,2.33333333333333,3.33333333333333
"731",2,2,15,2.66666666666667,2.33333333333333,3.33333333333333,2.66666666666667,4,3.66666666666667,3.66666666666667,2.66666666666667,2.66666666666667,3.33333333333333,2.33333333333333,1.66666666666667
"732",2,1,15,3.33333333333333,3,2.66666666666667,3,3.33333333333333,2.33333333333333,3.33333333333333,2.66666666666667,3.66666666666667,3.66666666666667,3.66666666666667,4.33333333333333
"733",2,2,15,3.33333333333333,3.33333333333333,2.66666666666667,2.33333333333333,3.33333333333333,2.66666666666667,2.66666666666667,3,2.66666666666667,3.5,3.66666666666667,4
"734",2,1,15,3,4,3,3.33333333333333,4,3.66666666666667,3.66666666666667,3.66666666666667,3.66666666666667,4,4.66666666666667,5
"735",2,1,14,3.66666666666667,3.33333333333333,1.66666666666667,3.66666666666667,3.66666666666667,3.66666666666667,3.66666666666667,1.33333333333333,3.66666666666667,2.66666666666667,3.33333333333333,3.33333333333333
"736",2,2,14,3,3.66666666666667,2,2.33333333333333,3.33333333333333,3.33333333333333,3,4,3.33333333333333,4,3,3
"737",2,1,14,3.33333333333333,3.33333333333333,1.66666666666667,3,4,4,3,4,2.66666666666667,4,4.33333333333333,4.66666666666667
"738",1,1,14,2.33333333333333,3.33333333333333,2,3.33333333333333,2.33333333333333,2,2.33333333333333,2.33333333333333,2.33333333333333,3.66666666666667,3.33333333333333,3.66666666666667
"739",1,1,13,4,3.66666666666667,3.33333333333333,4,4,1.66666666666667,2.66666666666667,2.66666666666667,2.33333333333333,4,4,4
"740",1,1,14,2.66666666666667,3.66666666666667,2.33333333333333,4,3.66666666666667,2.33333333333333,2.66666666666667,2.33333333333333,2.66666666666667,3.66666666666667,3.33333333333333,3.66666666666667
"741",1,2,13,3.66666666666667,3.5,2.33333333333333,4,4,3.66666666666667,3,4,3,4,2.66666666666667,3.66666666666667
"742",1,1,15,2.66666666666667,3,1.33333333333333,1.66666666666667,2.66666666666667,2.66666666666667,2,3,2,3,2.66666666666667,2.66666666666667
"743",1,1,13,3,3.33333333333333,3,4,2.66666666666667,3.33333333333333,2,3.66666666666667,1.66666666666667,3,3.66666666666667,3.66666666666667
"744",1,2,13,3.66666666666667,3.33333333333333,2,4,4,3.66666666666667,3.33333333333333,4,4,4,3,3.33333333333333
"745",1,2,13,3.66666666666667,4,3.66666666666667,3.66666666666667,3.66666666666667,4,3.66666666666667,3,3,1.66666666666667,2.66666666666667,2.66666666666667
"746",1,2,13,3.33333333333333,4,2.33333333333333,3.66666666666667,3.33333333333333,4,2.66666666666667,3.33333333333333,3,3.33333333333333,4,3
"747",1,2,13,2.66666666666667,3.66666666666667,1.66666666666667,3.33333333333333,3.66666666666667,3,3.66666666666667,4,3,3,3,3.66666666666667
"748",1,1,13,3.66666666666667,2.66666666666667,2,3,3,1,1.66666666666667,2,1.33333333333333,4,3.66666666666667,1.33333333333333
"749",1,1,13,2.66666666666667,3,2.33333333333333,3.66666666666667,2.66666666666667,2.33333333333333,1.66666666666667,1.66666666666667,1.66666666666667,3.66666666666667,3.33333333333333,2.66666666666667
"750",1,1,14,3.66666666666667,3.66666666666667,3,2.66666666666667,3.66666666666667,3,3.66666666666667,4,2.66666666666667,1.66666666666667,2.33333333333333,3.66666666666667
"751",1,2,13,3.33333333333333,3,2,3.33333333333333,4,3,2.66666666666667,2.33333333333333,3.33333333333333,4,4,3.33333333333333
"752",1,2,13,3.33333333333333,3.33333333333333,2.33333333333333,3,3.66666666666667,2.66666666666667,1.66666666666667,2.66666666666667,2.66666666666667,3.33333333333333,3.66666666666667,3.66666666666667
"753",1,2,13,3.33333333333333,3.33333333333333,2.33333333333333,2.66666666666667,4,3.66666666666667,3,3.33333333333333,2.33333333333333,4,4.33333333333333,4.33333333333333
"754",1,1,13,3,4,4,4,4,4,3,4,2,4,4,3.66666666666667
"755",1,1,14,3.33333333333333,1.66666666666667,3,3.33333333333333,3.66666666666667,1.33333333333333,2.33333333333333,2,3,3,3,4.66666666666667
"756",1,1,14,2,1.66666666666667,1.33333333333333,3.33333333333333,4,2.33333333333333,3.33333333333333,3,2.33333333333333,2.33333333333333,2,2
"757",3,1,15,3,3,2.66666666666667,2,4,3,3,3,3.33333333333333,3.33333333333333,4,4
"758",3,1,15,3.33333333333333,3,2.33333333333333,3.33333333333333,3.66666666666667,3.66666666666667,3,3.33333333333333,3.33333333333333,4,4,3.33333333333333
"759",3,1,15,3.5,2.66666666666667,3,2.33333333333333,3,3.66666666666667,3,2.66666666666667,3.66666666666667,3,3.33333333333333,3.33333333333333
"760",1,1,13,3,3.66666666666667,3.33333333333333,3.66666666666667,2,2.33333333333333,3.33333333333333,3,3,3,3,3
"761",1,1,13,1.66666666666667,3,1.33333333333333,3,1.66666666666667,1,2.33333333333333,1,2.33333333333333,3.33333333333333,4,4
"762",1,2,13,3.33333333333333,3,3,4,4,3.33333333333333,3.66666666666667,3,3.33333333333333,3.33333333333333,2.66666666666667,3.33333333333333
"763",1,2,13,3.33333333333333,3.66666666666667,2.33333333333333,2.66666666666667,3.33333333333333,4,3,2.66666666666667,3,4,3,3.66666666666667
"764",1,2,13,3.66666666666667,3.66666666666667,3.33333333333333,4,4,4,3.66666666666667,3.66666666666667,3.66666666666667,3.66666666666667,4.33333333333333,4.33333333333333
"765",1,1,13,2.66666666666667,2.5,4,3,1.5,3,4,3,2.33333333333333,3,3.33333333333333,2.33333333333333
"766",1,2,13,2.66666666666667,2.66666666666667,3,2.66666666666667,3.33333333333333,4,2.33333333333333,3,2.33333333333333,2.66666666666667,3.66666666666667,2.66666666666667
"767",1,2,14,3,2,3.33333333333333,1.66666666666667,3.33333333333333,2.66666666666667,2.33333333333333,1.66666666666667,1.66666666666667,2,3,2.33333333333333
"768",1,2,14,1.33333333333333,3,3,2.66666666666667,2.33333333333333,3.33333333333333,3.5,3,1.66666666666667,1.33333333333333,1.66666666666667,3.33333333333333
"769",1,2,13,3.66666666666667,4,4,4,4,4,4,3.5,3.66666666666667,3,2.33333333333333,3.66666666666667
"770",1,2,13,3,3.33333333333333,3.33333333333333,3,2.66666666666667,3,3,3,3,3,3.33333333333333,3.66666666666667
"771",1,2,14,2.66666666666667,1.66666666666667,1,2.33333333333333,1,1,1.33333333333333,4,1.33333333333333,3.66666666666667,3.66666666666667,2.66666666666667
"772",1,1,13,2.66666666666667,3.66666666666667,2.33333333333333,3.66666666666667,4,4,3.66666666666667,3,3.33333333333333,4,4.33333333333333,4
"773",1,1,13,3,3,3.33333333333333,3,3.33333333333333,3.33333333333333,3.66666666666667,2.66666666666667,3.66666666666667,3.33333333333333,4.33333333333333,3.66666666666667
"774",1,2,14,2,2,3.66666666666667,4,3.5,3.33333333333333,3,2.5,4,4,4,4.33333333333333
"775",1,1,13,2.66666666666667,2.66666666666667,1.66666666666667,3,4,2.66666666666667,3,2.33333333333333,3,3,3,3.33333333333333
"776",3,1,15,4,3.66666666666667,3.33333333333333,3.66666666666667,3.66666666666667,4,3.66666666666667,3.66666666666667,3,4,4.33333333333333,4
"777",3,2,16,3.5,3.66666666666667,3.33333333333333,3.66666666666667,3.66666666666667,4,3.66666666666667,3,4,4,3,3.66666666666667
"778",3,2,15,2,2.66666666666667,1.66666666666667,3,3.66666666666667,4,3.66666666666667,4,2.33333333333333,1.66666666666667,1.66666666666667,2.66666666666667
"779",3,1,15,3.66666666666667,3.66666666666667,3,3.33333333333333,4,3.33333333333333,3,2.33333333333333,3.66666666666667,4,4.33333333333333,3.66666666666667
"780",3,1,15,3,3.33333333333333,2.33333333333333,3,3,4,3,4,3,3.66666666666667,3.66666666666667,4
"781",3,1,15,3.33333333333333,3.33333333333333,3,4,4,4,2.5,3.33333333333333,2.66666666666667,4,3.66666666666667,3.66666666666667
"782",3,1,16,2.66666666666667,3.33333333333333,2.33333333333333,3.33333333333333,3.33333333333333,3,3,2,1.66666666666667,2.66666666666667,3.33333333333333,3.33333333333333
"783",2,2,15,2.33333333333333,2,2.33333333333333,2.33333333333333,3.66666666666667,4,3.33333333333333,3.33333333333333,1.66666666666667,3,3.66666666666667,4
"784",2,2,14,2.33333333333333,2,2.33333333333333,2.33333333333333,3.66666666666667,4,2.66666666666667,3.33333333333333,1.66666666666667,3,3.66666666666667,4
"785",2,2,14,3.33333333333333,3.33333333333333,2.66666666666667,1.66666666666667,3,4,3,3.33333333333333,3,3.66666666666667,3,2.66666666666667
"786",2,2,14,3,2.33333333333333,2.33333333333333,2.66666666666667,3.33333333333333,2.33333333333333,2.66666666666667,2.33333333333333,2.66666666666667,3.66666666666667,2.33333333333333,2
"787",2,2,15,2,2.33333333333333,1,1.66666666666667,3,2.66666666666667,2.66666666666667,2.33333333333333,2.33333333333333,3.66666666666667,2.33333333333333,2
"788",2,2,15,3,3.33333333333333,2.66666666666667,3,3.66666666666667,3.33333333333333,3.33333333333333,3,3.33333333333333,3.33333333333333,3,2.66666666666667
"789",2,1,14,3.66666666666667,3.66666666666667,2.66666666666667,3,3,3.66666666666667,3.33333333333333,3,3.33333333333333,3.33333333333333,4,4
"790",2,1,15,3.33333333333333,3.33333333333333,2.66666666666667,4,3.33333333333333,2.33333333333333,3.66666666666667,1.66666666666667,2.33333333333333,3,4.33333333333333,3
"791",2,1,15,2.66666666666667,1.66666666666667,1.33333333333333,2.33333333333333,3.66666666666667,4,2.33333333333333,2,2.33333333333333,4,2.33333333333333,2.33333333333333
"792",2,2,14,3.66666666666667,2.66666666666667,1.66666666666667,2.33333333333333,4,4,2.33333333333333,1.66666666666667,2.33333333333333,4,4,4.66666666666667
"793",2,2,15,2.66666666666667,4,2.66666666666667,4,4,3.66666666666667,3.33333333333333,3.33333333333333,2,2.33333333333333,3,2.66666666666667
"794",2,1,14,3,2.66666666666667,2,2.66666666666667,3,2.66666666666667,2,2.33333333333333,2.66666666666667,3,2.66666666666667,3.66666666666667
"795",2,1,14,3,3,3,3.33333333333333,3.33333333333333,2.33333333333333,2.66666666666667,2.5,2.66666666666667,3.66666666666667,3.66666666666667,3.33333333333333
"796",2,1,14,3.66666666666667,3.33333333333333,3.66666666666667,3.66666666666667,4,4,3.66666666666667,3.66666666666667,3.66666666666667,3.66666666666667,4.33333333333333,4.33333333333333
"797",2,1,15,2.66666666666667,3,2.33333333333333,2,4,1,2,1,2,3.5,3,3
"798",2,1,14,3,3.33333333333333,3,3,3.66666666666667,3.66666666666667,3.33333333333333,3.66666666666667,3.33333333333333,4,3.66666666666667,3
"799",2,1,14,2.66666666666667,3,3,2.66666666666667,3,3.33333333333333,2.33333333333333,3,2.66666666666667,3,3,3.66666666666667
"800",2,2,15,2.66666666666667,3.66666666666667,2,2.33333333333333,3.66666666666667,3.66666666666667,3,3.33333333333333,3,4,2.66666666666667,3.33333333333333
"801",2,1,14,4,4,3.33333333333333,4,3.66666666666667,3.66666666666667,3.66666666666667,4,3.66666666666667,3.33333333333333,4.66666666666667,4
"802",2,1,14,2.66666666666667,2.66666666666667,3,3,3.66666666666667,4,3.33333333333333,3,3,3.66666666666667,4,4.33333333333333
"803",2,2,14,3.33333333333333,2.66666666666667,4,4,3,4,3.66666666666667,4,3.66666666666667,3,2.66666666666667,2.66666666666667
